id,percent_disorder,num_disorder_segments
A0A7C3D5F8_569_4,0.15704387990762125,15
A0A7C3D5F8_570_4,0.17551963048498845,11
A0A7C3D5F8_571_4,0.18706697459584296,9
Q6Y9I4_572_4,0.3911671924290221,5
Q6Y9I4_573_4,0.39274447949526814,7
A0A813L3F7_574_4,0.38917089678510997,6
A0A1W6AQ06_575_4,0.007556675062972292,3
A0A1W6AQ06_576_4,0.030226700251889168,5
A0A1W6AQ06_577_4,0.03526448362720403,5
A0A1W6AQ06_578_4,0.07556675062972293,7
F5BZE3_579_4,0.04534005037783375,7
A0A7C5R2G0_580_4,0.08577878103837472,3
A0A0P1FYB4_581_4,0.15665236051502146,6
A0A7S2N6G6_582_4,0.10904872389791183,3
A0A382KYT3_583_4,0.036057692307692304,4
A0A382KYT3_584_4,0.09375,8
A0A1W6AQ06_585_4,0.03526448362720403,6
A0A1W6AQ06_586_4,0.055415617128463476,7
A0A1W6AQ06_587_4,0.11838790931989925,14
A0A832ANL8_588_4,0.07451923076923077,7
A0A7Y0GYQ9_589_4,0.15982721382289417,12
A0A832ANL8_590_4,0.23317307692307693,11
A0A832ANL8_591_4,0.10096153846153846,9
A0A832ANL8_592_4,0.057692307692307696,6
A0A832ANL8_593_4,0.038461538461538464,5
A0A7C3D5F8_594_4,0.08083140877598152,3
A0A7C3D5F8_595_4,0.12009237875288684,7
F5BZE3_596_4,0.09571788413098237,8
Q6Y9I4_597_4,0.41798107255520506,12
A0A813E9F1_598_4,0.3285968028419183,9
A0A5Q0BNV2_599_4,0.14038876889848811,8
A0A7S2ILE2_600_4,0.11060948081264109,2
A0A832ANL8_601_4,0.10336538461538461,9
A0A2K8L348_602_4,0.13404255319148936,9
A0A832ANL8_603_4,0.07451923076923077,8
A0A832ANL8_604_4,0.0673076923076923,6
A0A1G0AW29_605_4,0.1829787234042553,17
A0A1G0AW29_606_4,0.28297872340425534,17
D9SHP6_607_4,0.14680851063829786,8
D9SHP6_608_4,0.16808510638297872,13
D9SHP6_609_4,0.20425531914893616,10
D9SHP6_610_4,0.18936170212765957,8
A0A1G0AW29_611_4,0.13617021276595745,9
A0A1G0AW29_612_4,0.2,11
A0A1G0AW29_613_4,0.15319148936170213,10
A0A1G0AW29_614_4,0.16808510638297872,12
D9SHP6_615_4,0.12127659574468085,6
D9SHP6_616_4,0.18723404255319148,11
D9SHP6_617_4,0.16808510638297872,11
D9SHP6_618_4,0.19574468085106383,8
A0A1G0AW29_619_4,0.13191489361702127,5
A0A1G0AW29_620_4,0.21914893617021278,19
A0A1G0AW29_621_4,0.16382978723404254,9
A0A3M1FDV3_622_4,0.26078028747433263,18
D9SHP6_623_4,0.14468085106382977,9
A0A3M2BFW8_624_4,0.15598290598290598,5
A0A3M2BFW8_625_4,0.1794871794871795,12
A0A1G0AW29_626_4,0.17446808510638298,13
A0A3M2BFW8_627_4,0.1987179487179487,9
A0A1G0AW29_628_4,0.21063829787234042,17
D9SHP6_629_4,0.2553191489361702,16
A0A1G0AW29_630_4,0.18936170212765957,16
A0A1G0AW29_631_4,0.1127659574468085,2
A0A1G0AW29_632_4,0.1829787234042553,6
A0A2K8L348_633_4,0.19361702127659575,13
A0A2K8L348_634_4,0.18936170212765957,12
A0A2K8L348_635_4,0.11702127659574468,5
A0A2K8L348_636_4,0.16382978723404254,11
A0A1G0AW29_637_4,0.1851063829787234,6
A0A1G0AW29_638_4,0.12978723404255318,5
A0A1G0AW29_639_4,0.17659574468085107,13
A0A1G0AW29_640_4,0.1702127659574468,14
A0A2K8L348_641_4,0.21063829787234042,13
A0A2K8L348_642_4,0.19787234042553192,11
D9SHP6_643_4,0.13829787234042554,10
D9SHP6_644_4,0.16808510638297872,12
A0A1G0AW29_645_4,0.18936170212765957,8
A0A1G0AW29_646_4,0.2170212765957447,12
A0A1G0AW29_647_4,0.16808510638297872,11
A0A1G0AW29_648_4,0.23191489361702128,12
D9SHP6_649_4,0.14042553191489363,7
D9SHP6_650_4,0.1425531914893617,7
D9SHP6_651_4,0.2680851063829787,20
A0A1G0AW29_652_4,0.21914893617021278,14
A0A1G0AW29_653_4,0.19574468085106383,13
A0A1G0AW29_654_4,0.20851063829787234,13
A0A3M2BFW8_655_4,0.26282051282051283,16
A0A3M2BFW8_656_4,0.14102564102564102,6
A0A832ANL8_657_4,0.055288461538461536,2
A0A832ANL8_658_4,0.0889423076923077,7
A0A832ANL8_659_4,0.11298076923076923,11
A0A832ANL8_660_4,0.03125,3
A0A075ISY8_661_4,0.017632241813602016,3
A0A075ISY8_662_4,0.03526448362720403,3
A0A075ISY8_663_4,0.05037783375314862,8
A0A075ISY8_664_4,0.055415617128463476,5
A0A832ANL8_665_4,0.07451923076923077,10
A0A832ANL8_666_4,0.03365384615384615,5
A0A832ANL8_667_4,0.04807692307692308,7
A0A832ANL8_668_4,0.08413461538461539,7
A0A075ISY8_669_4,0.020151133501259445,3
A0A075ISY8_670_4,0.037783375314861464,6
A0A075ISY8_671_4,0.010075566750629723,2
A0A075ISY8_672_4,0.030226700251889168,5
A0A075ISY8_673_4,0.04030226700251889,6
A0A832ANL8_674_4,0.04326923076923077,5
A0A832ANL8_675_4,0.0985576923076923,11
A0A3M2BFW8_676_4,0.14102564102564102,9
A0A3M2BFW8_677_4,0.1388888888888889,6
A0A948EPL6_678_4,0.09200968523002422,5
A0A948EPL6_679_4,0.07021791767554479,8
A0A1G0AW29_680_4,0.20212765957446807,16
A0A3M2BFW8_681_4,0.17735042735042736,10
A0A3M2BFW8_682_4,0.1517094017094017,10
A0A3M2BFW8_683_4,0.14957264957264957,7
A0A3M2BFW8_684_4,0.14316239316239315,6
A0A1G0AW29_685_4,0.1595744680851064,9
A0A1G0AW29_686_4,0.15106382978723404,7
A0A1G0AW29_687_4,0.20851063829787234,11
A0A1G0AW29_688_4,0.16382978723404254,12
A0A3M2BFW8_689_4,0.19017094017094016,15
A0A832ANL8_690_4,0.09134615384615384,7
A0A3M2BFW8_691_4,0.1858974358974359,11
A0A3M2BFW8_692_4,0.31837606837606836,14
A0A948EPL6_693_4,0.07263922518159806,3
A0A948EPL6_694_4,0.048426150121065374,5
A0A948EPL6_695_4,0.06537530266343826,9
A0A3M2BFW8_696_4,0.13247863247863248,9
A0A3M2BFW8_697_4,0.1581196581196581,8
A0A3M2BFW8_698_4,0.24145299145299146,12
A0A3M2BFW8_699_4,0.1517094017094017,4
A0A832ANL8_700_4,0.055288461538461536,3
A0A832ANL8_701_4,0.08173076923076923,12
A0A3M2BFW8_702_4,0.1794871794871795,10
A0A3M1FDV3_703_4,0.30184804928131415,13
